GAME_ID,TEAM_CITY,PLAYER_NAME,MIN,START_POSITION,STATUS
21800407,Milwaukee,Khris Middleton,33:38,F,84.0
21800407,Milwaukee,Giannis Antetokounmpo,31:29,F,94.0
21800407,Milwaukee,Brook Lopez,31:20,C,79.0
21800407,Milwaukee,Malcolm Brogdon,25:27,G,79.0
21800407,Milwaukee,Eric Bledsoe,33:25,G,81.0
21800407,Milwaukee,Sterling Brown,27:24,,70.0
21800407,Milwaukee,Thon Maker,10:48,,
21800407,Milwaukee,Ersan Ilyasova,13:02,,77.0
21800407,Milwaukee,Tony Snell,10:58,,73.0
21800407,Milwaukee,George Hill,22:29,,76.0
21800407,Milwaukee,Pat Connaughton,,,72.0
21800407,Milwaukee,Donte DiVincenzo,,,72.0
21800407,Milwaukee,Jason Smith,,,
21800407,Indiana,Bojan Bogdanovic,33:22,F,
21800407,Indiana,Thaddeus Young,33:54,F,
21800407,Indiana,Myles Turner,31:21,C,
21800407,Indiana,Victor Oladipo,29:09,G,
21800407,Indiana,Darren Collison,29:23,G,
21800407,Indiana,Domantas Sabonis,24:06,,
21800407,Indiana,Cory Joseph,25:12,,
21800407,Indiana,Doug McDermott,18:27,,
21800407,Indiana,Tyreke Evans,15:06,,
21800407,Indiana,Aaron Holiday,,,
21800407,Indiana,Alize Johnson,,,
21800407,Indiana,T.J. Leaf,,,
21800407,Indiana,Kyle O'Quinn,,,
