GAME_ID,TEAM_CITY,PLAYER_NAME,MIN,START_POSITION,STATUS
22000643,San Antonio,DeMar DeRozan,38:19,F,
22000643,San Antonio,Keldon Johnson,33:55,F,
22000643,San Antonio,Jakob Poeltl,25:30,C,
22000643,San Antonio,Lonnie Walker IV,32:47,G,
22000643,San Antonio,Derrick White,33:20,G,
22000643,San Antonio,Drew Eubanks,17:22,,
22000643,San Antonio,Rudy Gay,26:14,,
22000643,San Antonio,Devin Vassell,24:04,,
22000643,San Antonio,Tre Jones,7:35,,
22000643,San Antonio,Quinndary Weatherspoon,0:54,,
22000643,San Antonio,Trey Lyles,,,
22000643,San Antonio,Patty Mills,,,
22000643,San Antonio,Dejounte Murray,,,
22000643,San Antonio,Luka Samanic,,,
22000643,Milwaukee,Khris Middleton,36:10,F,86.0
22000643,Milwaukee,Giannis Antetokounmpo,33:39,F,97.0
22000643,Milwaukee,Brook Lopez,27:10,C,82.0
22000643,Milwaukee,Donte DiVincenzo,30:35,G,77.0
22000643,Milwaukee,Jrue Holiday,34:23,G,
22000643,Milwaukee,Pat Connaughton,28:45,,73.0
22000643,Milwaukee,Bobby Portis,15:31,,
22000643,Milwaukee,P.J. Tucker,12:44,,
22000643,Milwaukee,Bryn Forbes,19:15,,
22000643,Milwaukee,Sam Merrill,0:54,,
22000643,Milwaukee,Jordan Nwora,0:54,,
22000643,Milwaukee,Thanasis Antetokounmpo,,,70.0
22000643,Milwaukee,Mamadi Diakite,,,
22000643,Milwaukee,Axel Toupane,,,
