GAME_ID,TEAM_CITY,PLAYER_NAME,MIN,START_POSITION
0022100234,Oklahoma City,Luguentz Dort,32:23,F
0022100234,Oklahoma City,Darius Bazley,33:03,F
0022100234,Oklahoma City,Jeremiah Robinson-Earl,27:52,C
0022100234,Oklahoma City,Josh Giddey,31:53,G
0022100234,Oklahoma City,Shai Gilgeous-Alexander,35:58,G
0022100234,Oklahoma City,Ty Jerome,14:36,
0022100234,Oklahoma City,Mike Muscala,20:20,
0022100234,Oklahoma City,Kenrich Williams,17:49,
0022100234,Oklahoma City,Aleksej Pokusevski,11:47,
0022100234,Oklahoma City,Aaron Wiggins,14:19,
0022100234,Oklahoma City,Gabriel Deck,,
0022100234,Oklahoma City,Isaiah Roby,,
0022100234,Milwaukee,Khris Middleton,31:58,F
0022100234,Milwaukee,Giannis Antetokounmpo,35:44,F
0022100234,Milwaukee,Bobby Portis,31:03,C
0022100234,Milwaukee,Grayson Allen,29:09,G
0022100234,Milwaukee,Jrue Holiday,35:51,G
0022100234,Milwaukee,Pat Connaughton,29:57,
0022100234,Milwaukee,George Hill,25:44,
0022100234,Milwaukee,Semi Ojeleye,17:32,
0022100234,Milwaukee,Justin Robinson,3:02,
0022100234,Milwaukee,Thanasis Antetokounmpo,,
0022100234,Milwaukee,Rodney Hood,,
0022100234,Milwaukee,Jordan Nwora,,
